ano;obitos menores de 1 Ano;obitos menores de 7 dias;obitos de 28 dias a 364 dias;obitos de 7 a 27 dias
2003;0;0;0;0
2003;1;0;1;0
2003;2;1;1;0
2003;58;22;25;11
2003;1;1;0;0
2003;0;0;0;0
2003;2;2;0;0
2003;0;0;0;0
2003;10;8;0;2
2003;3;1;0;2
2003;1;0;0;1
2003;2;1;1;0
2003;0;0;0;0
2003;11;6;4;1
2003;7;3;2;2
2003;2;0;1;1
2003;1;0;1;0
2003;2;0;1;1
2003;31;17;8;6
2003;63;31;19;13
2003;1;0;0;1
2003;3;2;1;0
2003;1;0;0;1
2003;9;4;3;2
2003;1;0;0;1
2003;0;0;0;0
2003;3;1;1;1
2003;0;0;0;0
2003;8;8;0;0
2003;1;1;0;0
2003;2;1;0;1
2003;13;9;2;2
2003;1;0;1;0
2003;0;0;0;0
2003;1;1;0;0
2003;0;0;0;0
2003;21;10;9;2
2003;1;0;1;0
2003;0;0;0;0
2003;1;0;1;0
2003;2;0;1;1
2003;1;0;0;1
2003;2;1;1;0
2003;1;0;0;1
2003;10;6;2;2
2003;6;2;3;1
2003;3;1;2;0
2003;12;7;5;0
2003;9;5;4;0
2003;16;11;3;2
2003;2;1;0;1
2003;7;3;3;1
2003;5;2;2;1
2003;0;0;0;0
2003;0;0;0;0
2003;20;7;6;7
2003;10;7;1;2
2003;0;0;0;0
2003;5;4;0;1
2003;2;0;2;0
2002;17;15;1;1
2002;11;8;0;3
2002;0;0;0;0
2002;8;5;3;0
2002;2;0;1;1
2002;4;3;1;0
2002;1;1;0;0
2002;0;0;0;0
2002;3;0;2;1
2002;0;0;0;0
2002;1;1;0;0
2002;1;1;0;0
2002;3;2;1;0
2002;0;0;0;0
2002;4;4;0;0
2002;0;0;0;0
2002;4;1;2;1
2002;0;0;0;0
2002;0;0;0;0
2002;27;14;5;8
2002;5;3;1;1
2002;0;0;0;0
2002;12;8;3;1
2002;1;1;0;0
2002;11;10;0;1
2002;7;6;0;1
2002;1;1;0;0
2002;0;0;0;0
2002;4;1;1;2
2002;0;0;0;0
2002;7;3;3;1
2002;6;1;4;1
2002;40;16;15;9
2002;6;3;3;0
2002;1;1;0;0
2002;3;1;1;1
2002;1;0;1;0
2002;26;20;2;4
2002;7;7;0;0
2002;0;0;0;0
2002;1;1;0;0
2002;1;1;0;0
2002;2;2;0;0
2002;2;1;1;0
2002;11;7;4;0
2002;20;9;6;5
2002;0;0;0;0
2002;9;5;4;0
2002;38;27;7;4
2002;2;1;1;0
2002;2;2;0;0
2002;1;0;1;0
2002;18;11;4;3
2002;1;1;0;0
2002;0;0;0;0
2002;1;0;1;0
2002;2;1;1;0
2002;0;0;0;0
2002;2;1;1;0
2002;4;0;2;2
2002;6;4;2;0
2002;0;0;0;0
2002;3;0;3;0
2002;22;15;4;3
2002;4;2;1;1
2002;52;17;26;9
2002;5;2;2;1
2002;13;7;5;1
2002;75;34;26;15
2002;12;11;0;1
2002;0;0;0;0
2002;0;0;0;0
2002;19;9;7;3
2002;1;0;0;1
2002;18;7;9;2
2002;6;1;4;1
2002;3;3;0;0
2002;3;3;0;0
2002;3;2;1;0
2002;12;6;3;3
2002;6;1;4;1
2002;1;0;1;0
2002;0;0;0;0
2002;0;0;0;0
2002;1;0;1;0
2002;1;0;1;0
2002;26;8;13;5
2002;46;21;17;8
2002;0;0;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;3;3;0;0
2002;10;6;4;0
2002;3;0;2;1
2002;1;1;0;0
2002;1;0;0;1
2002;10;5;4;1
2002;22;8;9;5
2002;11;8;2;1
2002;5;3;1;1
2002;4;3;1;0
2002;2;0;0;2
2002;22;12;4;6
2002;1;1;0;0
2002;25;13;8;4
2002;15;11;2;2
2002;2;1;1;0
2002;8;3;4;1
2002;1;1;0;0
2002;172;95;46;31
2002;20;10;6;4
2002;22;16;4;2
2002;1;1;0;0
2002;2;1;0;1
2002;2;1;1;0
2002;4;3;1;0
2002;0;0;0;0
2002;2;2;0;0
2002;17;5;10;2
2002;3;1;1;1
2002;12;6;4;2
2002;27;17;8;2
2002;93;41;34;18
2002;1;0;1;0
2002;8;6;1;1
2002;0;0;0;0
2002;2;2;0;0
2002;10;5;2;3
2002;1;1;0;0
2002;1;0;0;1
2002;5;5;0;0
2002;4;2;2;0
2002;1;1;0;0
2002;6;3;1;2
2002;2;0;1;1
2002;3;3;0;0
2002;0;0;0;0
2002;9;6;1;2
2002;3;1;0;2
2002;6;5;0;1
2002;0;0;0;0
2002;2;2;0;0
2002;2;2;0;0
2002;7;4;1;2
2002;1;1;0;0
2002;53;27;15;11
2002;3;1;1;1
2002;1;1;0;0
2002;1;1;0;0
2002;26;18;5;3
2002;50;25;12;13
2002;7;4;2;1
2002;6;2;2;2
2002;127;59;44;24
2002;0;0;0;0
2002;2;2;0;0
2002;0;0;0;0
2002;8;4;3;1
2002;0;0;0;0
2002;1;0;1;0
2002;4;1;2;1
2002;3;2;0;1
2002;2;0;2;0
2002;3;1;1;1
2002;7;1;5;1
2002;4;1;3;0
2002;2;2;0;0
2002;0;0;0;0
2002;64;20;29;15
2002;14;6;3;5
2002;0;0;0;0
2002;7;5;2;0
2002;12;8;2;2
2002;4;4;0;0
2002;2;2;0;0
2002;0;0;0;0
2002;5;4;1;0
2002;1;0;1;0
2002;6;3;2;1
2002;4;2;2;0
2002;2;2;0;0
2002;54;24;20;10
2002;1;1;0;0
2002;0;0;0;0
2002;1;0;1;0
2002;0;0;0;0
2002;66;44;11;11
2002;53;34;16;3
2002;44;25;16;3
2002;0;0;0;0
2002;1;0;1;0
2002;7;4;3;0
2002;2;2;0;0
2002;0;0;0;0
2002;1;0;0;1
2002;4;1;0;3
2002;2;1;0;1
2002;3;0;2;1
2002;2;1;1;0
2002;10;5;4;1
2002;2;2;0;0
2002;13;10;2;1
2002;6;3;2;1
2002;2;1;1;0
2002;1;1;0;0
2002;0;0;0;0
2002;2;1;0;1
2002;8;2;5;1
2002;7;5;1;1
2002;34;19;10;5
2002;6;2;4;0
2002;13;6;4;3
2002;113;53;32;28
2002;339;158;116;65
2002;1;1;0;0
2002;0;0;0;0
2002;6;6;0;0
2002;5;1;3;1
2002;26;15;5;6
2002;0;0;0;0
2002;3;2;1;0
2002;0;0;0;0
2002;5;3;2;0
2002;1;0;1;0
2002;1;0;1;0
2002;7;7;0;0
2002;18;10;6;2
2002;4;2;2;0
2002;1;1;0;0
2002;13;8;3;2
2002;6;4;1;1
2002;0;0;0;0
2002;5;3;0;2
2002;9;5;2;2
2002;3;3;0;0
2002;2;1;0;1
2002;27;16;5;6
2002;1;0;1;0
2002;1;1;0;0
2002;0;0;0;0
2002;4;4;0;0
2002;5;4;1;0
2002;1;0;1;0
2002;0;0;0;0
2002;3;3;0;0
2002;4;4;0;0
2002;0;0;0;0
2002;1;0;1;0
2002;1;1;0;0
2002;14;9;1;4
2002;8;3;3;2
2002;6;3;1;2
2002;0;0;0;0
2002;30;16;8;6
2002;1;1;0;0
2002;36;13;16;7
2002;36;21;8;7
2002;51;28;16;7
2002;44;17;12;15
2002;14;7;5;2
2002;1;0;1;0
2002;6;6;0;0
2002;5;1;2;2
2002;1;1;0;0
2002;0;0;0;0
2002;94;51;31;12
2002;21;8;11;2
2002;4;2;2;0
2002;17;11;4;2
2002;4;2;1;1
2002;5;4;0;1
2002;2;2;0;0
2002;2;1;1;0
2002;24;8;11;5
2002;8;4;2;2
2002;15;8;6;1
2002;2;1;1;0
2002;18;8;9;1
2002;59;28;14;17
2002;0;0;0;0
2002;1;0;1;0
2002;5;4;1;0
2002;4;2;2;0
2002;1;0;1;0
2002;30;19;7;4
2002;5;3;1;1
2002;5;2;2;1
2002;19;9;7;3
2002;0;0;0;0
2002;3;3;0;0
2002;1;1;0;0
2002;5;2;1;2
2002;0;0;0;0
2002;0;0;0;0
2002;51;34;8;9
2002;6;4;2;0
2002;7;5;2;0
2002;8;4;1;3
2002;1;1;0;0
2002;1;1;0;0
2002;1;0;0;1
2002;1;1;0;0
2002;24;13;8;3
2002;11;6;5;0
2002;39;16;16;7
2002;0;0;0;0
2002;17;11;1;5
2002;29;17;11;1
2002;0;0;0;0
2002;4;2;2;0
2002;4;4;0;0
2002;1;1;0;0
2002;0;0;0;0
2002;1;0;1;0
2002;0;0;0;0
2002;2;1;0;1
2002;4;1;0;3
2002;2;0;2;0
2002;1;1;0;0
2002;0;0;0;0
2002;11;6;4;1
2002;24;11;11;2
2002;1;0;1;0
2002;1;1;0;0
2002;2;2;0;0
2002;0;0;0;0
2002;1;1;0;0
2002;36;25;3;8
2002;1;1;0;0
2002;4;2;0;2
2002;14;6;8;0
2002;110;57;29;24
2002;0;0;0;0
2002;0;0;0;0
2002;1;1;0;0
2002;8;7;1;0
2002;1;1;0;0
2002;6;2;4;0
2002;2;1;0;1
2002;6;4;2;0
2002;1;0;0;1
2002;8;3;1;4
2002;0;0;0;0
2002;15;9;4;2
2002;128;54;35;39
2002;33;19;9;5
2002;14;11;3;0
2002;1;0;1;0
2002;0;0;0;0
2002;16;6;7;3
2002;0;0;0;0
2002;7;2;3;2
2002;2;1;1;0
2002;3;1;2;0
2002;0;0;0;0
2002;2;1;1;0
2002;8;2;3;3
2002;4;2;2;0
2002;1;1;0;0
2002;0;0;0;0
2002;1;0;1;0
2002;1;1;0;0
2002;2;1;1;0
2002;1;0;1;0
2002;7;3;4;0
2002;1;0;0;1
2002;0;0;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;5;1;2;2
2002;1;0;1;0
2002;1;1;0;0
2002;7;4;2;1
2002;2;0;1;1
2002;0;0;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;7;5;2;0
2002;6;4;0;2
2002;1;1;0;0
2002;1;0;1;0
2002;1;1;0;0
2002;6;4;2;0
2002;1;1;0;0
2002;2;2;0;0
2002;2;0;1;1
2002;7;5;2;0
2002;176;90;53;33
2002;0;0;0;0
2002;6;5;1;0
2002;24;12;6;6
2002;0;0;0;0
2002;2;1;0;1
2002;0;0;0;0
2002;2;2;0;0
2002;1;1;0;0
2002;3;3;0;0
2002;3;1;2;0
2002;5;3;1;1
2002;10;6;2;2
2002;2;1;1;0
2002;1;0;0;1
2002;4;1;3;0
2002;2;1;1;0
2002;1;0;1;0
2002;0;0;0;0
2002;3;1;2;0
2002;1;1;0;0
2002;4;3;1;0
2002;6;4;2;0
2002;8;5;2;1
2002;0;0;0;0
2002;2;2;0;0
2002;11;2;7;2
2002;0;0;0;0
2002;0;0;0;0
2002;4;2;1;1
2002;6;4;1;1
2002;0;0;0;0
2002;3;2;0;1
2002;8;5;2;1
2002;8;6;1;1
2002;0;0;0;0
2002;18;10;3;5
2002;1;0;1;0
2002;19;13;6;0
2002;6;4;1;1
2002;30;18;5;7
2002;2;2;0;0
2002;2;1;0;1
2002;1;0;1;0
2002;4;2;2;0
2002;10;5;4;1
2002;75;40;26;9
2002;10;5;5;0
2002;6;4;1;1
2002;1;0;0;1
2002;5;1;3;1
2002;3;1;0;2
2002;8;4;1;3
2002;0;0;0;0
2002;6;2;1;3
2002;1;0;1;0
2002;1;1;0;0
2002;20;10;5;5
2002;0;0;0;0
2002;1;1;0;0
2002;2;2;0;0
2002;12;2;7;3
2002;2;2;0;0
2002;1;1;0;0
2002;1;1;0;0
2002;0;0;0;0
2002;11;6;3;2
2002;4;1;3;0
2002;5;4;1;0
2002;3;2;0;1
2002;0;0;0;0
2002;2;1;0;1
2002;82;49;18;15
2002;1;1;0;0
2002;0;0;0;0
2002;3;1;1;1
2002;16;9;6;1
2002;34;23;5;6
2002;9;5;2;2
2002;8;4;2;2
2002;0;0;0;0
2002;6;4;1;1
2002;0;0;0;0
2002;2;2;0;0
2002;3;2;0;1
2002;0;0;0;0
2002;8;7;1;0
2002;0;0;0;0
2002;1;0;1;0
2002;1;1;0;0
2002;16;7;5;4
2002;2;1;0;1
2002;1;0;1;0
2002;1;0;1;0
2002;18;11;6;1
2002;2;2;0;0
2002;2;1;1;0
2002;0;0;0;0
2002;4;2;2;0
2002;24;16;3;5
2002;77;39;25;13
2002;0;0;0;0
2002;2;2;0;0
2002;1;0;0;1
2002;2;2;0;0
2002;32;18;8;6
2002;10;5;4;1
2002;14;6;3;5
2002;4;4;0;0
2002;9;9;0;0
2002;3;2;0;1
2002;1;0;1;0
2002;0;0;0;0
2002;2;1;0;1
2002;1;1;0;0
2002;2;1;1;0
2002;1;0;1;0
2002;9;5;2;2
2002;1;0;1;0
2002;1;0;1;0
2002;15;9;4;2
2002;9;4;4;1
2002;3;1;1;1
2002;2;1;1;0
2002;5;2;3;0
2002;0;0;0;0
2002;31;21;5;5
2002;1;1;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;5;3;1;1
2002;5;1;4;0
2002;1;1;0;0
2002;5;1;3;1
2002;2;1;1;0
2002;26;16;3;7
2002;3;3;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;12;7;1;4
2002;0;0;0;0
2002;6;6;0;0
2002;4;3;1;0
2002;0;0;0;0
2002;5;5;0;0
2002;138;74;40;24
2002;1;0;0;1
2002;5;1;2;2
2002;0;0;0;0
2002;1;0;1;0
2002;0;0;0;0
2002;0;0;0;0
2002;2;1;0;1
2002;98;38;27;33
2002;1;1;0;0
2002;162;66;69;27
2002;18;10;3;5
2002;16;5;8;3
2002;0;0;0;0
2002;20;14;1;5
2002;0;0;0;0
2002;0;0;0;0
2002;1;0;0;1
2002;11;5;4;2
2002;4;2;1;1
2002;1;0;1;0
2002;12;10;2;0
2002;58;34;10;14
2002;121;61;43;17
2002;2;0;2;0
2002;0;0;0;0
2002;11;2;7;2
2002;9;6;0;3
2002;2799;1348;921;530
2002;6;1;3;2
2002;1;0;1;0
2002;17;11;4;2
2002;20;12;5;3
2002;3;1;2;0
2002;1;0;0;1
2002;126;47;39;40
2002;3;2;1;0
2002;0;0;0;0
2002;1;0;1;0
2002;2;1;0;1
2002;9;5;1;3
2002;4;0;2;2
2002;16;12;3;1
2002;2;1;1;0
2002;2;1;1;0
2002;2;1;1;0
2002;6;5;1;0
2002;113;60;24;29
2002;1;0;1;0
2002;34;17;10;7
2002;103;57;29;17
2002;0;0;0;0
2002;0;0;0;0
2002;3;1;1;1
2002;60;26;22;12
2002;2;0;1;1
2002;0;0;0;0
2002;1;1;0;0
2002;0;0;0;0
2002;5;2;2;1
2002;2;1;1;0
2002;4;0;3;1
2002;3;0;2;1
2002;2;2;0;0
2002;13;6;7;0
2002;4;3;1;0
2002;4;3;1;0
2002;0;0;0;0
2002;2;2;0;0
2002;19;9;9;1
2002;60;37;13;10
2002;2;0;2;0
2002;4;3;1;0
2002;0;0;0;0
2002;12;8;3;1
2002;0;0;0;0
2002;0;0;0;0
2002;2;1;0;1
2002;0;0;0;0
2002;9;7;2;0
2002;1;1;0;0
2002;1;0;1;0
2002;13;8;2;3
2002;1;1;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;0;0;0;0
2002;27;18;5;4
2002;0;0;0;0
2002;2;2;0;0
2002;1;1;0;0
2002;1;0;1;0
2002;0;0;0;0
2002;2;2;0;0
2002;1;0;1;0
2002;10;5;2;3
2002;4;3;0;1
2002;3;2;1;0
2002;11;7;4;0
2002;15;9;5;1
2002;19;10;4;5
2002;0;0;0;0
2002;9;9;0;0
2002;4;3;0;1
2002;3;1;1;1
2002;0;0;0;0
2002;28;16;10;2
2002;7;4;2;1
2002;0;0;0;0
2002;0;0;0;0
2002;4;1;2;1
2001;18;15;3;0
2001;6;3;1;2
2001;0;0;0;0
2001;8;5;3;0
2001;1;0;1;0
2001;2;1;0;1
2001;2;1;1;0
2001;0;0;0;0
2001;11;6;4;1
2001;2;2;0;0
2001;0;0;0;0
2001;0;0;0;0
2001;1;1;0;0
2001;2;1;0;1
2001;5;4;0;1
2001;1;0;1;0
2001;7;6;1;0
2001;2;1;1;0
2001;2;1;0;1
2001;26;14;7;5
2001;4;3;1;0
2001;2;2;0;0
2001;13;11;2;0
2001;1;1;0;0
2001;14;12;2;0
2001;10;5;3;2
2001;0;0;0;0
2001;1;0;1;0
2001;11;9;2;0
2001;1;1;0;0
2001;8;3;4;1
2001;6;2;3;1
2001;20;9;11;0
2001;10;4;2;4
2001;1;1;0;0
2001;3;3;0;0
2001;0;0;0;0
2001;28;17;7;4
2001;25;13;7;5
2001;1;1;0;0
2001;1;1;0;0
2001;2;0;2;0
2001;2;0;1;1
2001;1;1;0;0
2001;10;4;4;2
2001;23;16;1;6
2001;0;0;0;0
2001;15;8;4;3
2001;26;13;7;6
2001;1;1;0;0
2001;1;0;1;0
2001;7;5;0;2
2001;31;17;10;4
2001;3;1;1;1
2001;0;0;0;0
2001;3;3;0;0
2001;2;0;2;0
2001;1;1;0;0
2001;2;2;0;0
2001;6;2;2;2
2001;6;5;1;0
2001;2;1;1;0
2001;4;3;1;0
2001;33;22;10;1
2001;11;2;8;1
2001;69;36;18;15
2001;6;2;1;3
2001;9;4;4;1
2001;69;20;31;18
2001;11;5;3;3
2001;0;0;0;0
2001;4;3;0;1
2001;11;7;4;0
2001;0;0;0;0
2001;23;11;9;3
2001;13;5;4;4
2001;4;2;2;0
2001;2;0;1;1
2001;3;1;2;0
2001;16;5;8;3
2001;5;1;2;2
2001;1;0;1;0
2001;0;0;0;0
2001;0;0;0;0
2001;3;1;2;0
2001;0;0;0;0
2001;22;12;5;5
2001;45;20;9;16
2001;1;1;0;0
2001;1;1;0;0
2001;3;1;1;1
2001;8;2;4;2
2001;9;5;4;0
2001;3;1;2;0
2001;0;0;0;0
2001;0;0;0;0
2001;16;6;8;2
2001;21;8;6;7
2001;10;7;0;3
2001;6;3;3;0
2001;7;5;2;0
2001;0;0;0;0
2001;20;12;4;4
2001;1;1;0;0
2001;18;12;5;1
2001;15;6;7;2
2001;2;1;1;0
2001;3;2;1;0
2001;0;0;0;0
2001;179;88;57;34
2001;19;9;7;3
2001;22;16;5;1
2001;2;0;1;1
2001;5;3;2;0
2001;0;0;0;0
2001;7;5;2;0
2001;0;0;0;0
2001;4;3;1;0
2001;27;16;11;0
2001;8;4;4;0
2001;12;7;2;3
2001;33;18;9;6
2001;103;45;43;15
2001;2;2;0;0
2001;8;5;3;0
2001;0;0;0;0
2001;3;2;1;0
2001;19;12;3;4
2001;1;0;1;0
2001;0;0;0;0
2001;2;2;0;0
2001;11;5;1;5
2001;3;0;1;2
2001;6;3;1;2
2001;1;0;1;0
2001;6;3;2;1
2001;0;0;0;0
2001;6;4;2;0
2001;4;2;1;1
2001;2;1;1;0
2001;0;0;0;0
2001;0;0;0;0
2001;2;1;0;1
2001;13;6;5;2
2001;1;1;0;0
2001;42;15;15;12
2001;7;4;2;1
2001;2;1;0;1
2001;1;0;1;0
2001;23;19;4;0
2001;39;24;6;9
2001;9;7;2;0
2001;2;1;0;1
2001;132;66;39;27
2001;0;0;0;0
2001;1;1;0;0
2001;2;2;0;0
2001;3;1;2;0
2001;1;0;1;0
2001;2;2;0;0
2001;14;10;2;2
2001;4;1;3;0
2001;0;0;0;0
2001;5;3;1;1
2001;7;5;2;0
2001;5;1;3;1
2001;0;0;0;0
2001;2;1;0;1
2001;79;35;27;17
2001;12;3;7;2
2001;2;2;0;0
2001;3;1;1;1
2001;11;7;4;0
2001;1;1;0;0
2001;3;2;0;1
2001;0;0;0;0
2001;3;3;0;0
2001;4;3;1;0
2001;9;5;3;1
2001;1;1;0;0
2001;0;0;0;0
2001;53;30;14;9
2001;0;0;0;0
2001;1;1;0;0
2001;5;4;0;1
2001;1;0;0;1
2001;73;42;20;11
2001;58;29;23;6
2001;44;23;10;11
2001;0;0;0;0
2001;4;3;0;1
2001;10;5;5;0
2001;0;0;0;0
2001;0;0;0;0
2001;2;1;1;0
2001;0;0;0;0
2001;1;1;0;0
2001;4;2;1;1
2001;1;1;0;0
2001;2;2;0;0
2001;0;0;0;0
2001;11;8;2;1
2001;6;3;3;0
2001;1;0;1;0
2001;5;4;1;0
2001;0;0;0;0
2001;4;2;2;0
2001;3;1;2;0
2001;9;4;4;1
2001;32;23;7;2
2001;6;4;2;0
2001;9;7;2;0
2001;94;52;27;15
2001;384;170;137;77
2001;3;1;2;0
2001;0;0;0;0
2001;0;0;0;0
2001;2;2;0;0
2001;40;25;14;1
2001;1;1;0;0
2001;3;3;0;0
2001;1;0;1;0
2001;8;5;3;0
2001;1;0;1;0
2001;1;1;0;0
2001;10;8;1;1
2001;22;8;11;3
2001;3;2;0;1
2001;5;4;1;0
2001;12;6;6;0
2001;9;4;4;1
2001;0;0;0;0
2001;12;9;2;1
2001;5;4;1;0
2001;2;1;1;0
2001;7;5;1;1
2001;43;29;11;3
2001;2;1;0;1
2001;2;0;2;0
2001;0;0;0;0
2001;2;1;1;0
2001;6;4;1;1
2001;0;0;0;0
2001;1;1;0;0
2001;3;3;0;0
2001;3;1;0;2
2001;1;0;1;0
2001;1;0;1;0
2001;0;0;0;0
2001;9;7;2;0
2001;9;5;3;1
2001;8;3;4;1
2001;0;0;0;0
2001;31;17;10;4
2001;1;0;1;0
2001;56;19;19;18
2001;52;32;14;6
2001;71;23;37;11
2001;58;28;19;11
2001;11;6;5;0
2001;0;0;0;0
2001;9;4;1;4
2001;7;5;1;1
2001;5;3;2;0
2001;0;0;0;0
2001;119;55;43;21
2001;29;13;15;1
2001;0;0;0;0
2001;18;10;7;1
2001;3;0;3;0
2001;2;0;2;0
2001;1;0;0;1
2001;2;2;0;0
2001;37;19;14;4
2001;7;5;1;1
2001;8;6;2;0
2001;2;1;0;1
2001;20;12;4;4
2001;71;36;14;21
2001;0;0;0;0
2001;6;4;1;1
2001;9;2;4;3
2001;11;5;4;2
2001;2;2;0;0
2001;41;32;6;3
2001;9;3;6;0
2001;5;3;2;0
2001;18;4;8;6
2001;1;1;0;0
2001;2;1;1;0
2001;2;2;0;0
2001;1;0;1;0
2001;3;2;1;0
2001;1;1;0;0
2001;78;44;19;15
2001;4;3;1;0
2001;12;8;4;0
2001;13;5;5;3
2001;2;2;0;0
2001;4;1;3;0
2001;0;0;0;0
2001;1;1;0;0
2001;27;16;6;5
2001;12;6;6;0
2001;44;17;18;9
2001;1;1;0;0
2001;12;6;5;1
2001;22;10;10;2
2001;0;0;0;0
2001;3;2;1;0
2001;5;3;1;1
2001;0;0;0;0
2001;0;0;0;0
2001;2;0;1;1
2001;1;1;0;0
2001;0;0;0;0
2001;6;2;2;2
2001;1;1;0;0
2001;0;0;0;0
2001;0;0;0;0
2001;21;15;5;1
2001;31;12;12;7
2001;1;1;0;0
2001;1;0;1;0
2001;1;0;0;1
2001;1;0;1;0
2001;1;1;0;0
2001;41;19;16;6
2001;2;1;1;0
2001;1;1;0;0
2001;6;5;1;0
2001;137;71;39;27
2001;0;0;0;0
2001;0;0;0;0
2001;1;0;0;1
2001;3;2;1;0
2001;7;5;1;1
2001;6;3;2;1
2001;1;1;0;0
2001;5;5;0;0
2001;4;0;4;0
2001;5;2;3;0
2001;0;0;0;0
2001;17;11;2;4
2001;133;59;45;29
2001;30;16;10;4
2001;20;11;7;2
2001;1;0;0;1
2001;0;0;0;0
2001;19;9;8;2
2001;0;0;0;0
2001;7;6;1;0
2001;6;1;3;2
2001;3;1;0;2
2001;2;2;0;0
2001;0;0;0;0
2001;7;0;6;1
2001;2;1;1;0
2001;1;0;0;1
2001;1;1;0;0
2001;1;0;0;1
2001;1;1;0;0
2001;0;0;0;0
2001;1;1;0;0
2001;7;1;1;5
2001;2;1;1;0
2001;4;2;1;1
2001;1;0;1;0
2001;0;0;0;0
2001;4;2;1;1
2001;1;1;0;0
2001;0;0;0;0
2001;0;0;0;0
2001;2;2;0;0
2001;0;0;0;0
2001;0;0;0;0
2001;0;0;0;0
2001;0;0;0;0
2001;6;4;1;1
2001;8;5;2;1
2001;0;0;0;0
2001;0;0;0;0
2001;0;0;0;0
2001;10;4;4;2
2001;0;0;0;0
2001;1;1;0;0
2001;0;0;0;0
2001;7;7;0;0
2001;207;98;62;47
2001;0;0;0;0
2001;9;5;3;1
2001;16;7;7;2
2001;2;2;0;0
2001;2;1;1;0
2001;2;0;1;1
2001;0;0;0;0
2001;1;0;0;1
2001;0;0;0;0
2001;6;1;5;0
2001;9;8;1;0
2001;9;4;2;3
2001;6;4;2;0
2001;2;1;1;0
2001;5;3;1;1
2001;0;0;0;0
2001;0;0;0;0
2001;1;0;0;1
2001;7;4;2;1
2001;1;1;0;0
2001;3;0;2;1
2001;1;0;0;1
2001;7;1;2;4
2001;2;2;0;0
2001;1;1;0;0
2001;6;3;1;2
2001;2;2;0;0
2001;0;0;0;0
2001;5;5;0;0
2001;7;4;3;0
2001;0;0;0;0
2001;5;4;0;1
2001;7;2;3;2
2001;8;8;0;0
2001;0;0;0;0
2001;30;22;7;1
2001;0;0;0;0
2001;17;7;10;0
2001;12;4;4;4
2001;42;28;8;6
2001;2;1;0;1
2001;1;0;1;0
2001;1;0;1;0
2001;6;3;1;2
2001;9;7;2;0
2001;74;44;19;11
2001;6;3;2;1
2001;8;4;4;0
2001;1;1;0;0
2001;4;2;2;0
2001;5;2;2;1
2001;12;8;4;0
2001;1;0;1;0
2001;5;2;2;1
2001;1;1;0;0
2001;0;0;0;0
2001;29;16;3;10
2001;0;0;0;0
2001;4;1;3;0
2001;0;0;0;0
2001;10;5;5;0
2001;0;0;0;0
2001;0;0;0;0
2001;1;1;0;0
2001;2;0;1;1
2001;15;10;5;0
2001;4;4;0;0
2001;4;3;1;0
2001;2;1;1;0
2001;1;1;0;0
2001;3;3;0;0
2001;94;53;29;12
2001;2;2;0;0
2001;1;0;1;0
2001;2;0;1;1
2001;8;7;1;0
2001;38;17;11;10
2001;10;5;4;1
2001;8;2;2;4
2001;2;1;1;0
2001;2;2;0;0
2001;1;0;1;0
2001;2;1;1;0
2001;0;0;0;0
2001;2;1;1;0
2001;5;2;2;1
2001;0;0;0;0
2001;5;2;1;2
2001;2;1;1;0
2001;18;8;7;3
2001;0;0;0;0
2001;2;2;0;0
2001;3;3;0;0
2001;21;11;8;2
2001;1;0;0;1
2001;0;0;0;0
2001;1;0;1;0
2001;1;0;0;1
2001;30;18;6;6
2001;90;42;27;21
2001;5;3;1;1
2001;2;1;0;1
2001;2;1;1;0
2001;2;2;0;0
2001;27;13;8;6
2001;4;2;1;1
2001;9;4;3;2
2001;3;1;1;1
2001;11;7;3;1
2001;0;0;0;0
2001;1;1;0;0
2001;0;0;0;0
2001;1;1;0;0
2001;0;0;0;0
2001;1;1;0;0
2001;2;1;1;0
2001;5;4;1;0
2001;1;1;0;0
2001;2;1;1;0
2001;17;9;4;4
2001;16;6;6;4
2001;3;2;0;1
2001;0;0;0;0
2001;3;0;2;1
2001;1;1;0;0
2001;29;15;11;3
2001;2;0;2;0
2001;0;0;0;0
2001;1;0;0;1
2001;1;0;1;0
2001;18;13;4;1
2001;9;7;2;0
2001;0;0;0;0
2001;8;5;1;2
2001;3;1;1;1
2001;22;10;9;3
2001;1;0;1;0
2001;1;1;0;0
2001;2;2;0;0
2001;0;0;0;0
2001;17;5;9;3
2001;2;2;0;0
2001;3;3;0;0
2001;5;2;3;0
2001;0;0;0;0
2001;4;2;2;0
2001;155;95;35;25
2001;2;1;1;0
2001;6;2;2;2
2001;1;1;0;0
2001;1;0;0;1
2001;3;1;2;0
2001;1;0;0;1
2001;0;0;0;0
2001;94;37;34;23
2001;1;1;0;0
2001;168;68;62;38
2001;21;11;4;6
2001;23;10;10;3
2001;1;1;0;0
2001;16;10;3;3
2001;1;1;0;0
2001;0;0;0;0
2001;0;0;0;0
2001;13;7;4;2
2001;1;1;0;0
2001;0;0;0;0
2001;11;5;5;1
2001;64;37;15;12
2001;129;62;39;28
2001;2;0;2;0
2001;3;1;0;2
